payment_ref,invoice_no,vendor_id,vendor_category,business_unit,transaction_date,amount,is_duplicate,post_migration,treated_bu
PMT-006730,INV-29304,V1063,Facilities,BU_South,2023-08-02,9913.2,0,1,1
PMT-014103,INV-49503,V1002,Consulting,BU_South,2023-08-02,15195.92,0,1,1
PMT-008605,INV-61208,V1012,IT Services,BU_South,2023-08-02,60538.88,0,1,1
PMT-001549,INV-94513,V1088,Logistics,BU_South,2023-08-02,14678.1,0,1,1
PMT-012529,INV-61470,V1070,IT Services,BU_East,2023-08-02,75416.82,0,1,0
PMT-004049,INV-70689,V1082,Logistics,BU_North,2023-08-02,2162.54,0,1,1
PMT-014725,INV-14878,V1063,Logistics,BU_South,2023-08-02,1569.67,1,1,1
PMT-007575,INV-43789,V1051,Office Supplies,BU_North,2023-08-02,4722.64,0,1,1
PMT-006392,INV-47356,V1073,Office Supplies,BU_East,2023-08-02,1112.78,0,1,0
PMT-010616,INV-18416,V1024,Logistics,BU_East,2023-08-02,7127.94,0,1,0
PMT-002710,INV-65687,V1084,IT Services,BU_West,2023-08-03,41826.48,0,1,0
PMT-012618,INV-30498,V1082,Consulting,BU_East,2023-08-03,47350.64,0,1,0
PMT-003728,INV-35351,V1061,IT Services,BU_Central,2023-08-03,70350.02,0,1,0
PMT-002798,INV-18169,V1081,Office Supplies,BU_North,2023-08-03,2120.27,0,1,1
PMT-003311,INV-59998,V1040,Consulting,BU_North,2023-08-03,8321.87,0,1,1
PMT-000260,INV-64379,V1019,Consulting,BU_Central,2023-08-03,49401.98,0,1,0
PMT-008903,INV-98733,V1023,Office Supplies,BU_West,2023-08-03,4808.71,0,1,0
PMT-003577,INV-65956,V1019,IT Services,BU_Central,2023-08-03,77177.4,0,1,0
PMT-007344,INV-74925,V1078,IT Services,BU_East,2023-08-03,30908.48,0,1,0
PMT-DUP-000056,INV-74490,V1097,Consulting,BU_North,2023-08-03,45571.29,1,1,1
PMT-009100,INV-24745,V1006,Logistics,BU_Central,2023-08-03,10389.63,0,1,0
PMT-012381,INV-61402,V1050,Office Supplies,BU_East,2023-08-03,1548.81,0,1,0
PMT-003040,INV-29841,V1066,IT Services,BU_South,2023-08-03,46378.43,0,1,1
PMT-000301,INV-50846,V1047,IT Services,BU_West,2023-08-03,17670.13,0,1,0
PMT-013967,INV-34218,V1038,IT Services,BU_West,2023-08-03,44094.97,0,1,0
PMT-012929,INV-97201,V1091,Logistics,BU_North,2023-08-03,8489.44,0,1,1
PMT-001460,INV-25401,V1024,Logistics,BU_North,2023-08-03,6916.81,0,1,1
PMT-012608,INV-16871,V1026,IT Services,BU_East,2023-08-03,10428.0,0,1,0
PMT-000842,INV-86418,V1004,IT Services,BU_West,2023-08-03,53072.91,0,1,0
PMT-011654,INV-58028,V1095,IT Services,BU_North,2023-08-03,79104.08,1,1,1
PMT-005107,INV-33863,V1000,Consulting,BU_Central,2023-08-03,8576.82,0,1,0
PMT-009937,INV-36971,V1060,Consulting,BU_East,2023-08-03,19715.48,0,1,0
PMT-010983,INV-11753,V1005,Facilities,BU_South,2023-08-03,8222.67,0,1,1
PMT-005300,INV-71290,V1035,Logistics,BU_Central,2023-08-03,2274.93,0,1,0
PMT-014535,INV-69629,V1099,IT Services,BU_West,2023-08-03,47189.77,0,1,0
PMT-005928,INV-93575,V1072,Facilities,BU_Central,2023-08-03,5983.93,0,1,0
PMT-014468,INV-13357,V1023,Office Supplies,BU_East,2023-08-03,3736.95,0,1,0
PMT-004473,INV-58089,V1007,Office Supplies,BU_West,2023-08-03,1865.54,0,1,0
PMT-010345,INV-35241,V1058,IT Services,BU_West,2023-08-03,67265.02,0,1,0
PMT-000876,INV-25431,V1079,Logistics,BU_North,2023-08-03,8494.34,0,1,1
PMT-014656,INV-55214,V1089,Consulting,BU_Central,2023-08-03,26870.23,0,1,0
PMT-000799,INV-85066,V1060,Consulting,BU_Central,2023-08-03,15885.55,0,1,0
PMT-013714,INV-71143,V1084,Facilities,BU_West,2023-08-03,6882.44,0,1,0
PMT-005372,INV-99839,V1075,Office Supplies,BU_Central,2023-08-03,1530.44,0,1,0
PMT-008808,INV-57767,V1024,Consulting,BU_South,2023-08-03,36613.08,0,1,1
PMT-000458,INV-63788,V1026,IT Services,BU_South,2023-08-03,46403.54,0,1,1
PMT-010166,INV-13793,V1064,IT Services,BU_West,2023-08-03,21385.28,0,1,0
PMT-006109,INV-27635,V1004,Office Supplies,BU_North,2023-08-03,2710.13,0,1,1
PMT-009895,INV-11260,V1035,Consulting,BU_West,2023-08-03,44987.12,0,1,0
PMT-013792,INV-71144,V1011,IT Services,BU_West,2023-08-03,19659.35,0,1,0
PMT-011446,INV-50557,V1039,Facilities,BU_East,2023-08-03,7935.23,0,1,0
PMT-000709,INV-51934,V1053,IT Services,BU_South,2023-08-03,7950.77,1,1,1
PMT-005277,INV-27013,V1055,Logistics,BU_North,2023-08-03,9060.07,0,1,1
PMT-006545,INV-60127,V1095,Facilities,BU_North,2023-08-03,7193.7,0,1,1
PMT-013370,INV-81502,V1012,Consulting,BU_North,2023-08-03,20873.41,0,1,1
PMT-004768,INV-42368,V1082,Consulting,BU_Central,2023-08-03,22664.02,0,1,0
PMT-005604,INV-68932,V1040,IT Services,BU_East,2023-08-03,63248.01,0,1,0
PMT-000274,INV-72422,V1008,Office Supplies,BU_Central,2023-08-04,1011.01,0,1,0
PMT-000590,INV-57333,V1009,Logistics,BU_East,2023-08-04,11654.39,0,1,0
PMT-012395,INV-83929,V1043,IT Services,BU_East,2023-08-04,32554.52,0,1,0
PMT-001788,INV-64186,V1054,Office Supplies,BU_South,2023-08-04,4502.84,0,1,1
PMT-006353,INV-20077,V1030,Consulting,BU_North,2023-08-04,9621.6,0,1,1
PMT-007896,INV-78648,V1096,Office Supplies,BU_North,2023-08-04,4093.76,0,1,1
PMT-000849,INV-48541,V1074,IT Services,BU_East,2023-08-04,6935.89,0,1,0
PMT-014131,INV-40222,V1025,Consulting,BU_East,2023-08-04,18356.25,0,1,0
PMT-002529,INV-13463,V1071,Logistics,BU_West,2023-08-04,7128.04,0,1,0
PMT-012324,INV-15587,V1098,Facilities,BU_South,2023-08-04,7393.38,0,1,1
PMT-012951,INV-59268,V1034,Logistics,BU_West,2023-08-04,5515.41,0,1,0
PMT-010215,INV-66813,V1005,Logistics,BU_West,2023-08-04,1971.84,1,1,0
PMT-000149,INV-93307,V1046,Office Supplies,BU_West,2023-08-04,3964.97,0,1,0
PMT-008032,INV-76346,V1066,Logistics,BU_North,2023-08-04,2700.2,0,1,1
PMT-011338,INV-85580,V1096,Logistics,BU_East,2023-08-04,6660.57,0,1,0
PMT-010152,INV-14158,V1047,Consulting,BU_Central,2023-08-04,33778.22,0,1,0
PMT-012325,INV-89545,V1030,Logistics,BU_West,2023-08-04,9743.81,0,1,0
PMT-014984,INV-46722,V1003,Office Supplies,BU_East,2023-08-04,1807.18,0,1,0
PMT-002833,INV-62527,V1073,Consulting,BU_West,2023-08-04,32059.4,0,1,0
PMT-010511,INV-14674,V1008,IT Services,BU_South,2023-08-04,30578.31,0,1,1
PMT-006016,INV-74512,V1053,Consulting,BU_South,2023-08-04,26612.73,0,1,1
PMT-011182,INV-49780,V1077,Logistics,BU_North,2023-08-04,13888.63,0,1,1
PMT-008959,INV-93784,V1052,IT Services,BU_South,2023-08-04,32767.21,0,1,1
PMT-000891,INV-17686,V1089,Office Supplies,BU_South,2023-08-04,672.92,0,1,1
PMT-004990,INV-17705,V1048,IT Services,BU_South,2023-08-04,76295.88,0,1,1
PMT-008110,INV-98401,V1006,Facilities,BU_West,2023-08-04,9821.45,0,1,0
PMT-DUP-000174,INV-86489,V1098,Facilities,BU_North,2023-08-04,7180.29,1,1,1
PMT-002664,INV-74775,V1073,Facilities,BU_Central,2023-08-04,1559.66,0,1,0
PMT-011020,INV-77732,V1099,Logistics,BU_South,2023-08-04,6378.47,0,1,1
PMT-014311,INV-13423,V1041,Consulting,BU_East,2023-08-04,27967.95,0,1,0
PMT-013590,INV-28208,V1070,Consulting,BU_West,2023-08-04,6814.49,0,1,0
PMT-010769,INV-62743,V1032,Office Supplies,BU_East,2023-08-04,2949.1,0,1,0
PMT-008833,INV-13471,V1092,IT Services,BU_Central,2023-08-04,53763.36,0,1,0
PMT-001383,INV-47907,V1037,Facilities,BU_East,2023-08-04,2035.33,0,1,0
PMT-012499,INV-18907,V1070,IT Services,BU_East,2023-08-04,59522.48,0,1,0
PMT-008923,INV-43420,V1031,Logistics,BU_East,2023-08-04,14865.57,0,1,0
PMT-002530,INV-49634,V1078,Consulting,BU_North,2023-08-04,29234.05,0,1,1
PMT-001096,INV-77765,V1080,Office Supplies,BU_West,2023-08-04,1671.29,0,1,0
PMT-005377,INV-46780,V1033,Consulting,BU_South,2023-08-04,29214.94,0,1,1
PMT-001213,INV-55157,V1041,IT Services,BU_East,2023-08-05,26693.36,0,1,0
PMT-005517,INV-68839,V1037,IT Services,BU_North,2023-08-05,36178.35,0,1,1
PMT-011193,INV-76505,V1082,IT Services,BU_West,2023-08-05,20985.39,0,1,0
PMT-003386,INV-95672,V1053,Office Supplies,BU_East,2023-08-05,1007.78,0,1,0
PMT-010804,INV-21096,V1065,Logistics,BU_North,2023-08-05,7855.18,0,1,1
PMT-004657,INV-54141,V1057,IT Services,BU_West,2023-08-05,58124.3,0,1,0
PMT-001754,INV-68361,V1019,Office Supplies,BU_North,2023-08-05,4880.22,0,1,1
PMT-001730,INV-92665,V1055,Logistics,BU_East,2023-08-05,10759.9,0,1,0
PMT-014890,INV-98540,V1006,IT Services,BU_East,2023-08-05,44851.82,0,1,0
PMT-009051,INV-74924,V1034,Office Supplies,BU_West,2023-08-05,844.0,0,1,0
PMT-008384,INV-73292,V1078,Logistics,BU_Central,2023-08-05,8383.23,0,1,0
PMT-011827,INV-43381,V1098,IT Services,BU_North,2023-08-05,39405.0,0,1,1
PMT-004308,INV-94843,V1001,Office Supplies,BU_East,2023-08-05,1548.74,0,1,0
PMT-011268,INV-82702,V1002,Facilities,BU_North,2023-08-05,6424.29,0,1,1
PMT-012868,INV-67393,V1031,Facilities,BU_Central,2023-08-05,3169.64,0,1,0
PMT-005288,INV-48314,V1077,Consulting,BU_South,2023-08-05,45579.74,0,1,1
PMT-001656,INV-38063,V1022,Office Supplies,BU_South,2023-08-05,3752.32,0,1,1
PMT-DUP-000050,INV-73610,V1065,IT Services,BU_South,2023-08-05,24186.73,1,1,1
PMT-008190,INV-98543,V1076,Office Supplies,BU_South,2023-08-05,2881.65,0,1,1
PMT-007992,INV-44314,V1038,IT Services,BU_Central,2023-08-05,71931.96,0,1,0
PMT-009749,INV-31968,V1074,IT Services,BU_North,2023-08-05,71806.85,0,1,1
PMT-002048,INV-30431,V1055,Logistics,BU_Central,2023-08-05,5647.6,0,1,0
PMT-000633,INV-94575,V1068,Logistics,BU_South,2023-08-05,1162.69,0,1,1
PMT-004779,INV-18248,V1038,Facilities,BU_Central,2023-08-05,1783.66,0,1,0
PMT-DUP-000331,INV-66813,V1005,Logistics,BU_West,2023-08-05,1971.84,1,1,0
PMT-004099,INV-72824,V1020,IT Services,BU_North,2023-08-05,55797.8,0,1,1
PMT-004023,INV-48360,V1056,Consulting,BU_West,2023-08-05,24196.37,0,1,0
PMT-DUP-000365,INV-14878,V1063,Logistics,BU_South,2023-08-05,1569.67,1,1,1
PMT-003423,INV-88323,V1001,Consulting,BU_East,2023-08-05,45743.85,0,1,0
PMT-014702,INV-10641,V1084,Consulting,BU_West,2023-08-05,48084.18,0,1,0
PMT-005182,INV-69058,V1009,Office Supplies,BU_Central,2023-08-05,4809.49,0,1,0
PMT-010176,INV-11477,V1049,Facilities,BU_Central,2023-08-05,3402.94,0,1,0
PMT-004010,INV-90432,V1040,Consulting,BU_East,2023-08-05,24447.32,0,1,0
PMT-009782,INV-39401,V1007,IT Services,BU_Central,2023-08-05,16014.29,0,1,0
PMT-005523,INV-84983,V1056,IT Services,BU_North,2023-08-05,32628.09,0,1,1
PMT-008340,INV-74110,V1010,Office Supplies,BU_West,2023-08-05,629.89,0,1,0
PMT-014909,INV-18614,V1044,Facilities,BU_Central,2023-08-05,2496.18,0,1,0
PMT-008652,INV-54840,V1017,Logistics,BU_South,2023-08-05,1868.98,0,1,1
PMT-001919,INV-93958,V1025,IT Services,BU_East,2023-08-05,74941.62,0,1,0
PMT-004815,INV-26368,V1023,IT Services,BU_South,2023-08-06,8568.74,0,1,1
PMT-000517,INV-42441,V1029,IT Services,BU_Central,2023-08-06,22250.66,0,1,0
PMT-011414,INV-96638,V1086,IT Services,BU_South,2023-08-06,51572.48,0,1,1
PMT-008328,INV-94086,V1057,Logistics,BU_Central,2023-08-06,13199.0,0,1,0
PMT-014678,INV-57104,V1045,IT Services,BU_East,2023-08-06,48503.65,0,1,0
PMT-009047,INV-41599,V1063,Consulting,BU_Central,2023-08-06,9006.87,0,1,0
PMT-001371,INV-65590,V1065,IT Services,BU_Central,2023-08-06,32426.06,0,1,0
PMT-011035,INV-72002,V1046,Logistics,BU_North,2023-08-06,13889.45,0,1,1
PMT-003525,INV-39957,V1044,IT Services,BU_North,2023-08-06,20389.04,0,1,1
PMT-001373,INV-41031,V1063,Office Supplies,BU_Central,2023-08-06,3300.86,0,1,0
PMT-005281,INV-24591,V1086,Consulting,BU_South,2023-08-06,8539.43,0,1,1
PMT-012358,INV-28805,V1008,IT Services,BU_Central,2023-08-06,33832.48,1,1,0
PMT-005124,INV-12027,V1009,Consulting,BU_Central,2023-08-06,10523.48,0,1,0
PMT-010992,INV-36878,V1021,Consulting,BU_Central,2023-08-06,30710.46,0,1,0
PMT-010550,INV-28218,V1057,Office Supplies,BU_East,2023-08-06,2652.0,0,1,0
PMT-012322,INV-90068,V1017,Consulting,BU_East,2023-08-06,15938.64,0,1,0
PMT-005729,INV-13875,V1095,Facilities,BU_East,2023-08-06,4697.98,0,1,0
PMT-005015,INV-42105,V1049,Facilities,BU_West,2023-08-06,6815.89,0,1,0
PMT-002162,INV-92518,V1009,Logistics,BU_South,2023-08-06,10411.51,0,1,1
PMT-009172,INV-80895,V1032,IT Services,BU_West,2023-08-06,65759.5,0,1,0
PMT-005720,INV-11720,V1043,IT Services,BU_North,2023-08-06,71747.44,0,1,1
PMT-004929,INV-23848,V1015,Facilities,BU_Central,2023-08-06,1522.45,0,1,0
PMT-008505,INV-67883,V1004,IT Services,BU_West,2023-08-06,74960.9,0,1,0
PMT-008075,INV-44598,V1077,Logistics,BU_East,2023-08-06,5965.39,0,1,0
PMT-000114,INV-77889,V1089,IT Services,BU_South,2023-08-06,77975.79,0,1,1
PMT-008970,INV-74836,V1020,Office Supplies,BU_South,2023-08-06,4840.07,0,1,1
PMT-006306,INV-23965,V1051,Logistics,BU_South,2023-08-06,4780.07,1,1,1
PMT-006815,INV-81349,V1057,Logistics,BU_Central,2023-08-06,13499.11,0,1,0
PMT-004273,INV-43305,V1035,Facilities,BU_East,2023-08-06,4462.1,0,1,0
PMT-004019,INV-23155,V1087,Consulting,BU_Central,2023-08-06,15754.93,0,1,0
PMT-007902,INV-53880,V1033,Logistics,BU_East,2023-08-06,8962.19,0,1,0
PMT-011556,INV-20964,V1023,Consulting,BU_East,2023-08-06,8748.3,0,1,0
PMT-004249,INV-31577,V1014,Office Supplies,BU_North,2023-08-06,4974.3,0,1,1
PMT-006237,INV-25535,V1067,Logistics,BU_North,2023-08-06,5092.67,0,1,1
PMT-014323,INV-60462,V1006,Facilities,BU_Central,2023-08-06,7656.15,0,1,0
PMT-002756,INV-73857,V1067,IT Services,BU_West,2023-08-06,14996.32,0,1,0
PMT-009781,INV-20385,V1009,Office Supplies,BU_East,2023-08-06,2081.12,0,1,0
PMT-004237,INV-32925,V1015,Consulting,BU_South,2023-08-06,23849.19,0,1,1
PMT-006280,INV-19898,V1005,Logistics,BU_Central,2023-08-06,13338.55,0,1,0
PMT-014412,INV-50682,V1096,Facilities,BU_South,2023-08-06,2954.25,0,1,1
PMT-009942,INV-90034,V1088,Consulting,BU_West,2023-08-06,37350.03,0,1,0
PMT-002860,INV-89119,V1014,Consulting,BU_East,2023-08-06,7371.82,0,1,0
PMT-012134,INV-29637,V1071,Consulting,BU_South,2023-08-06,49423.29,0,1,1
PMT-002624,INV-78014,V1098,Consulting,BU_Central,2023-08-06,40496.82,0,1,0
PMT-013167,INV-67975,V1057,Consulting,BU_East,2023-08-06,16864.17,0,1,0
PMT-DUP-000046,INV-28805,V1008,IT Services,BU_Central,2023-08-07,33832.48,1,1,0
PMT-010671,INV-19758,V1037,Consulting,BU_East,2023-08-07,11978.67,0,1,0
PMT-003299,INV-41558,V1094,Consulting,BU_East,2023-08-07,8522.59,0,1,0
PMT-012604,INV-44304,V1007,Consulting,BU_Central,2023-08-07,25351.3,0,1,0
PMT-012044,INV-23970,V1007,IT Services,BU_West,2023-08-07,12628.88,0,1,0
PMT-005042,INV-26749,V1010,Office Supplies,BU_West,2023-08-07,3451.08,0,1,0
PMT-014885,INV-20454,V1089,Consulting,BU_East,2023-08-07,38295.63,0,1,0
PMT-006826,INV-33953,V1097,IT Services,BU_North,2023-08-07,38711.15,0,1,1
PMT-013086,INV-37404,V1018,Logistics,BU_South,2023-08-07,2206.5,0,1,1
PMT-008721,INV-33977,V1014,IT Services,BU_West,2023-08-07,45105.48,0,1,0
PMT-013775,INV-16719,V1058,IT Services,BU_East,2023-08-07,46872.48,0,1,0
PMT-011885,INV-82828,V1097,Consulting,BU_South,2023-08-07,44154.05,0,1,1
PMT-010396,INV-71157,V1061,Office Supplies,BU_West,2023-08-07,738.37,0,1,0
PMT-013764,INV-91774,V1005,Logistics,BU_West,2023-08-07,9302.21,0,1,0
PMT-004607,INV-67852,V1059,IT Services,BU_Central,2023-08-07,9823.94,0,1,0
PMT-000118,INV-72216,V1020,IT Services,BU_Central,2023-08-07,19643.22,0,1,0
PMT-009969,INV-65531,V1052,Office Supplies,BU_West,2023-08-07,3721.41,0,1,0
PMT-014268,INV-40185,V1049,Logistics,BU_South,2023-08-07,1807.71,0,1,1
PMT-000620,INV-92543,V1051,IT Services,BU_West,2023-08-07,77614.51,0,1,0
PMT-014510,INV-49948,V1074,Consulting,BU_Central,2023-08-07,12788.46,0,1,0
PMT-003851,INV-17259,V1024,Facilities,BU_North,2023-08-07,9969.49,0,1,1
PMT-014102,INV-83794,V1023,IT Services,BU_Central,2023-08-07,5819.63,0,1,0
PMT-001183,INV-82085,V1023,IT Services,BU_North,2023-08-07,48289.99,1,1,1
PMT-013153,INV-58929,V1012,Logistics,BU_Central,2023-08-07,2699.65,0,1,0
PMT-007701,INV-17680,V1075,Facilities,BU_North,2023-08-07,6530.03,0,1,1
PMT-008444,INV-87533,V1063,Consulting,BU_North,2023-08-07,48717.37,0,1,1
PMT-005308,INV-93242,V1082,IT Services,BU_North,2023-08-07,34216.19,0,1,1
PMT-013045,INV-38013,V1065,IT Services,BU_Central,2023-08-07,65739.55,0,1,0
PMT-007211,INV-55004,V1098,IT Services,BU_South,2023-08-07,76331.8,0,1,1
PMT-001334,INV-87693,V1076,IT Services,BU_West,2023-08-07,15245.07,0,1,0
PMT-006596,INV-65365,V1087,Consulting,BU_Central,2023-08-07,42365.45,0,1,0
PMT-010394,INV-19517,V1066,Logistics,BU_North,2023-08-07,8028.9,0,1,1
PMT-012168,INV-80031,V1093,IT Services,BU_East,2023-08-07,50887.63,0,1,0
PMT-011336,INV-68429,V1079,Logistics,BU_East,2023-08-07,14581.42,0,1,0
PMT-011461,INV-17983,V1096,IT Services,BU_North,2023-08-07,67209.51,0,1,1
PMT-009037,INV-38814,V1054,Consulting,BU_West,2023-08-07,43835.17,0,1,0
PMT-000489,INV-97720,V1051,IT Services,BU_Central,2023-08-07,49630.84,0,1,0
PMT-001731,INV-70755,V1043,Office Supplies,BU_North,2023-08-07,1738.8,0,1,1
PMT-012272,INV-93982,V1073,Facilities,BU_North,2023-08-07,1701.32,0,1,1
PMT-002225,INV-57654,V1034,IT Services,BU_North,2023-08-07,30064.45,0,1,1
PMT-008692,INV-59414,V1023,Logistics,BU_South,2023-08-07,4093.97,0,1,1
PMT-014762,INV-49354,V1038,Consulting,BU_East,2023-08-07,43232.15,0,1,0
PMT-002622,INV-60870,V1070,Consulting,BU_North,2023-08-07,26591.43,0,1,1
PMT-006843,INV-53984,V1033,Consulting,BU_North,2023-08-07,40103.6,0,1,1
PMT-012274,INV-77226,V1053,Facilities,BU_North,2023-08-07,4499.97,0,1,1
PMT-002268,INV-62757,V1082,Logistics,BU_South,2023-08-07,8771.87,0,1,1
PMT-009515,INV-56583,V1034,Logistics,BU_South,2023-08-07,2814.2,1,1,1
PMT-005577,INV-51286,V1079,Logistics,BU_North,2023-08-07,6149.65,0,1,1
PMT-011334,INV-78556,V1000,IT Services,BU_West,2023-08-07,61536.97,0,1,0
PMT-014457,INV-86444,V1091,IT Services,BU_North,2023-08-07,31932.27,0,1,1
PMT-001238,INV-68873,V1042,Facilities,BU_East,2023-08-07,5707.16,0,1,0
PMT-008375,INV-64845,V1066,Logistics,BU_West,2023-08-07,12125.27,0,1,0
PMT-011251,INV-41830,V1061,Logistics,BU_East,2023-08-07,6903.71,0,1,0
PMT-003651,INV-22793,V1046,Consulting,BU_South,2023-08-07,9064.71,0,1,1
PMT-002365,INV-31565,V1038,Facilities,BU_East,2023-08-08,7629.09,0,1,0
PMT-005772,INV-19450,V1031,Consulting,BU_Central,2023-08-08,41073.26,0,1,0
PMT-006172,INV-57324,V1083,Office Supplies,BU_North,2023-08-08,2035.41,0,1,1
PMT-013237,INV-24565,V1015,Logistics,BU_East,2023-08-08,6161.72,0,1,0
PMT-004239,INV-50713,V1060,Consulting,BU_West,2023-08-08,7004.42,0,1,0
PMT-011297,INV-71863,V1050,Consulting,BU_West,2023-08-08,26019.94,0,1,0
PMT-005197,INV-65021,V1055,Office Supplies,BU_North,2023-08-08,3408.81,0,1,1
PMT-007510,INV-81801,V1026,Logistics,BU_West,2023-08-08,3698.53,0,1,0
PMT-005426,INV-91577,V1013,Facilities,BU_Central,2023-08-08,5408.92,0,1,0
PMT-000623,INV-36972,V1027,Office Supplies,BU_West,2023-08-08,3924.61,0,1,0
PMT-006688,INV-98317,V1047,Facilities,BU_West,2023-08-08,5012.77,0,1,0
PMT-000859,INV-79963,V1004,IT Services,BU_West,2023-08-08,9333.54,0,1,0
PMT-010261,INV-47010,V1093,Consulting,BU_West,2023-08-08,16639.42,0,1,0
PMT-DUP-000294,INV-82085,V1023,IT Services,BU_North,2023-08-08,48289.99,1,1,1
PMT-011157,INV-52107,V1037,Logistics,BU_South,2023-08-08,2718.37,0,1,1
PMT-DUP-000342,INV-56583,V1034,Logistics,BU_South,2023-08-08,2814.2,1,1,1
PMT-014223,INV-40219,V1060,Facilities,BU_South,2023-08-08,9531.07,0,1,1
PMT-002434,INV-38204,V1009,IT Services,BU_South,2023-08-08,31696.83,1,1,1
PMT-013831,INV-18741,V1016,Consulting,BU_North,2023-08-08,16504.29,0,1,1
PMT-014987,INV-38600,V1050,IT Services,BU_East,2023-08-08,24113.68,0,1,0
PMT-009049,INV-53321,V1020,Office Supplies,BU_Central,2023-08-08,659.77,0,1,0
PMT-000649,INV-37124,V1026,Logistics,BU_South,2023-08-08,3344.76,0,1,1
PMT-001967,INV-83196,V1057,IT Services,BU_West,2023-08-08,51706.51,0,1,0
PMT-012310,INV-80627,V1032,IT Services,BU_East,2023-08-08,30338.23,0,1,0
PMT-001908,INV-95317,V1043,Logistics,BU_Central,2023-08-08,4540.01,0,1,0
PMT-005048,INV-43888,V1028,Consulting,BU_West,2023-08-08,41911.87,0,1,0
PMT-007550,INV-21081,V1017,IT Services,BU_Central,2023-08-08,55212.39,1,1,0
PMT-012549,INV-45307,V1054,IT Services,BU_South,2023-08-08,42380.03,0,1,1
PMT-012318,INV-48424,V1034,Logistics,BU_South,2023-08-08,5240.53,0,1,1
PMT-009238,INV-14154,V1027,Logistics,BU_Central,2023-08-08,13674.91,0,1,0
PMT-011275,INV-56428,V1043,Consulting,BU_North,2023-08-08,33849.1,0,1,1
PMT-005296,INV-60950,V1064,Consulting,BU_East,2023-08-08,39508.11,0,1,0
PMT-006856,INV-68147,V1082,Consulting,BU_South,2023-08-08,22410.63,0,1,1
PMT-013655,INV-15283,V1025,Logistics,BU_West,2023-08-08,13576.46,0,1,0
PMT-003425,INV-93259,V1061,Logistics,BU_Central,2023-08-08,9386.15,0,1,0
PMT-008688,INV-93071,V1072,Consulting,BU_North,2023-08-09,15627.39,0,1,1
PMT-013552,INV-81780,V1062,Logistics,BU_Central,2023-08-09,4200.69,0,1,0
PMT-004502,INV-20364,V1016,Facilities,BU_South,2023-08-09,7469.17,0,1,1
PMT-009152,INV-78702,V1018,Facilities,BU_South,2023-08-09,2370.74,0,1,1
PMT-013884,INV-60905,V1080,IT Services,BU_East,2023-08-09,32054.67,0,1,0
PMT-002874,INV-90903,V1058,IT Services,BU_East,2023-08-09,55572.02,0,1,0
PMT-000306,INV-87743,V1086,IT Services,BU_North,2023-08-09,7948.41,0,1,1
PMT-004324,INV-78416,V1080,Logistics,BU_East,2023-08-09,7161.69,0,1,0
PMT-013587,INV-26930,V1098,Consulting,BU_North,2023-08-09,12562.29,0,1,1
PMT-014611,INV-86080,V1047,Logistics,BU_East,2023-08-09,1786.33,0,1,0
PMT-011730,INV-71521,V1059,Office Supplies,BU_South,2023-08-09,1604.13,0,1,1
PMT-002360,INV-13007,V1027,IT Services,BU_West,2023-08-09,37644.67,0,1,0
PMT-007435,INV-86200,V1089,IT Services,BU_Central,2023-08-09,14307.27,0,1,0
PMT-014540,INV-68817,V1078,Logistics,BU_West,2023-08-09,11297.75,0,1,0
PMT-004102,INV-64046,V1002,Consulting,BU_West,2023-08-09,47036.61,0,1,0
PMT-004314,INV-82608,V1037,Logistics,BU_West,2023-08-09,4878.36,0,1,0
PMT-000558,INV-78732,V1012,Office Supplies,BU_South,2023-08-09,3168.23,0,1,1
PMT-009651,INV-79908,V1026,Consulting,BU_South,2023-08-09,38833.72,0,1,1
PMT-010803,INV-97602,V1068,Consulting,BU_South,2023-08-09,5305.34,0,1,1
PMT-009872,INV-53566,V1075,Facilities,BU_North,2023-08-09,5736.13,0,1,1
PMT-000283,INV-95814,V1014,Consulting,BU_North,2023-08-09,19477.62,0,1,1
PMT-011198,INV-39480,V1092,IT Services,BU_East,2023-08-09,42088.97,0,1,0
PMT-011516,INV-30364,V1012,IT Services,BU_North,2023-08-09,21747.32,0,1,1
PMT-011520,INV-77516,V1039,Office Supplies,BU_North,2023-08-09,903.67,0,1,1
PMT-001573,INV-96479,V1004,IT Services,BU_North,2023-08-09,25164.01,0,1,1
PMT-003697,INV-35227,V1049,Logistics,BU_South,2023-08-09,12343.63,0,1,1
PMT-002476,INV-66472,V1064,IT Services,BU_South,2023-08-09,34629.0,1,1,1
PMT-006078,INV-39095,V1082,Logistics,BU_Central,2023-08-09,9345.93,0,1,0
PMT-002668,INV-27351,V1009,Consulting,BU_North,2023-08-09,48428.25,0,1,1
PMT-009383,INV-93512,V1073,Facilities,BU_West,2023-08-09,8934.37,0,1,0
PMT-012821,INV-19603,V1066,IT Services,BU_South,2023-08-09,11357.27,0,1,1
PMT-009165,INV-99560,V1022,Office Supplies,BU_East,2023-08-09,969.09,0,1,0
PMT-004987,INV-47425,V1096,Consulting,BU_Central,2023-08-09,47978.61,0,1,0
PMT-012556,INV-10631,V1056,Consulting,BU_North,2023-08-09,32652.91,0,1,1
PMT-007737,INV-81046,V1008,Consulting,BU_North,2023-08-09,31844.2,0,1,1
PMT-006427,INV-85941,V1078,Logistics,BU_West,2023-08-09,13275.87,0,1,0
PMT-004526,INV-34680,V1052,Consulting,BU_West,2023-08-09,41498.04,0,1,0
